source,target,True_label,training_edge
B00CO5DKQK,B00GOUBT6E,1,1
B00CO5DKQK,B00H09BB16,1,1
B00CO5DKQK,B00H09BOXQ,1,1
B00H8MEYAA,B00CO5DKQK,0,0
B00CO5DKQK,B00HME9UWQ,1,0
B00CO5DKQK,B00HP034BA,1,1
B00IRNPQ9W,B00CO5DKQK,0,0
B00KMZ7DAI,B00CO5DKQK,0,0
B00CO9VM3E,B00DVRQGXE,0,0
B00CO9VM3E,B00E3RH3A6,0,0
B00CO9VM3E,B00E3RH3HO,0,0
B00CO9VM3E,B00EZPXYP4,0,0
B00CO9VM3E,B00IMNYMAG,0,1
B00GOOSWB0,B00COJ3BE2,0,0
B00COQ0AIA,B00G212RAW,0,0
B00CQ7OF6A,B00D8I0P1K,1,1
B00D9ACV3W,B00CQ7OF6A,0,0
B00CQ7OF6A,B00DBDKO2C,1,1
B00G2LWQTE,B00CQ7OF6A,0,0
B00CQ84PM8,B00CS75KKI,0,0
B00CQ84PM8,B00F8LJ5DY,0,0
B00CQ84PM8,B00F8LJXKY,0,0
B00CQ84PM8,B00FYB63VK,0,0
B00CQA5HXW,B00EKJWRS0,1,1
B00CQA5HXW,B00EVYP6EQ,1,1
B00CRGWOP4,B00CRI93AQ,0,0
B00CRGWOP4,B00GLQXJFK,0,0
B00CRGWOP4,B00HP034BA,0,0
B00CRGZM9Y,B00DVRQGXE,0,0
B00CRGZM9Y,B00IRNPQ9W,0,0
B00CRI93AQ,B00HP034BA,0,0
B00CRQ8B60,B00HRJMQVS,0,0
B00CRQ8B60,B00I8TVAS6,0,0
B00CS5PDUW,B00CS5OVOG,0,0
B00CS5OVOG,B00DV5H9IC,0,0
B00CS5OVOG,B00DV5HD2E,0,0
B00CS5OVOG,B00DV5HI6K,0,0
B00DV5HTDM,B00CS5OVOG,0,0
B00DV5J1TC,B00CS5OVOG,0,0
B00CS5OVOG,B00FM4B2Z6,0,0
B00DV5J1TC,B00CS5PDUW,0,0
B00CS5PDUW,B00EINV10I,0,1
B00CS5PHMG,B00CY1OB5S,0,0
B00CS5PHMG,B00EIU2BIW,0,0
B00CS5PHMG,B00HKITK7E,0,0
B00CS5PHMG,B00IDQ12X2,0,0
B00CS5PHMG,B00IDQ1W32,0,0
B00CS5PHMG,B00IDQ226I,0,1
B00CS5PHMG,B00K7FVOUI,0,0
B00CS5PHMG,B00K7FWR8G,0,0
B00CS5PHMG,B00K7FWUC4,0,0
B00CS5PJT2,B00CY1OB5S,0,0
B00CS5PJT2,B00EIU2BIW,0,0
B00CS5PJT2,B00HKITK7E,0,0
B00CS5PJT2,B00IDQ12X2,0,0
B00CS5PJT2,B00IDQ1W32,0,0
B00CS5PJT2,B00IDQ226I,0,0
B00CS5PJT2,B00K7FVOUI,0,0
B00CS5PJT2,B00K7FWR8G,0,0
B00CS5PJT2,B00K7FWUC4,0,0
B00CS74YQO,B00CS75KKI,0,0
B00CS75N2I,B00CS74YQO,0,0
B00CS75PGW,B00CS74YQO,0,0
B00CS74YQO,B00CS75U8K,0,0
B00CS75WEW,B00CS74YQO,0,0
B00CS74YQO,B00CS766GK,0,0
B00CS76BL0,B00CS74YQO,0,1
B00CS76MBE,B00CS74YQO,0,0
B00CS74YQO,B00CY1OB5S,0,0
B00CS74YQO,B00CY1OE4Q,0,0
B00D9ACV3W,B00CS74YQO,0,0
B00DND134S,B00CS74YQO,0,0
B00DOE3KGK,B00CS74YQO,0,0
B00DRQ5Q80,B00CS74YQO,0,0
B00E3EMWBY,B00CS74YQO,0,0
B00ELPWPGW,B00CS74YQO,0,1
B00CS74YQO,B00F8LJ5DY,0,0
B00CS74YQO,B00F8LJU9S,0,0
B00CS74YQO,B00F8LJXKY,0,0
B00CS74YQO,B00F8LJZIO,0,0
B00G2JNUKA,B00CS74YQO,0,0
B00GA53GBY,B00CS74YQO,0,0
B00H3RBBNS,B00CS74YQO,0,0
B00CS74YQO,B00IUSWBBU,0,1
B00JEPBV9G,B00CS74YQO,0,1
B00KC75OQQ,B00CS74YQO,0,0
B00KC76ATG,B00CS74YQO,0,0
B00KNDCCE6,B00CS74YQO,0,0
B00KQ297FQ,B00CS74YQO,0,0
B00CS75N2I,B00CS75KKI,0,0
B00CS75PGW,B00CS75KKI,0,0
B00CS75U8K,B00CS75KKI,0,0
B00CS75WEW,B00CS75KKI,0,0
B00CS766GK,B00CS75KKI,0,0
B00CS76MBE,B00CS75KKI,0,0
B00CS75KKI,B00CY1OB5S,0,0
B00CS75KKI,B00CY1OE4Q,0,1
B00D9ACV3W,B00CS75KKI,0,0
B00CS75KKI,B00DOE3KGK,0,0
B00DOE69NQ,B00CS75KKI,0,0
B00DRQ5Q80,B00CS75KKI,0,0
B00E3EMWBY,B00CS75KKI,0,1
B00E3EN7DQ,B00CS75KKI,0,1
B00CS75KKI,B00E3EN8G2,0,0
B00ELPFLWW,B00CS75KKI,0,0
B00ELPWPGW,B00CS75KKI,0,0
B00CS75KKI,B00F8LJ5DY,0,0
B00CS75KKI,B00F8LJU9S,0,0
B00CS75KKI,B00F8LJXKY,0,0
B00CS75KKI,B00F8LJZIO,0,0
B00G2JNUKA,B00CS75KKI,0,1
B00GA53GBY,B00CS75KKI,0,0
B00CS75KKI,B00H3RBBNS,0,1
B00H87KF5S,B00CS75KKI,0,0
B00HCOFNYK,B00CS75KKI,0,1
B00HCOFSXQ,B00CS75KKI,0,0
B00HEG0JNQ,B00CS75KKI,0,0
B00HYVU0ZS,B00CS75KKI,0,0
B00IBZI3N2,B00CS75KKI,0,0
B00CS75KKI,B00IUSWBBU,0,0
B00JAQQANG,B00CS75KKI,0,1
B00JB4HT6O,B00CS75KKI,0,0
B00JEPBV9G,B00CS75KKI,0,0
B00KNDCCE6,B00CS75KKI,0,0
B00KQ297FQ,B00CS75KKI,0,0
B00CS75N2I,B00CS75U8K,0,0
B00CS75N2I,B00CS766GK,0,0
B00CS75N2I,B00CY1OB5S,0,0
B00CS75N2I,B00CY1OE4Q,0,0
B00CS75N2I,B00DOE3KGK,0,0
B00CS75N2I,B00E3EN8G2,0,0
B00CS75N2I,B00F8LJ5DY,0,0
B00CS75N2I,B00F8LJU9S,0,0
B00CS75N2I,B00F8LJXKY,0,0
B00CS75N2I,B00F8LJZIO,0,0
B00CS75N2I,B00H3RBBNS,0,0
B00CS75N2I,B00H87KF5S,0,0
B00CS75N2I,B00IUSWBBU,0,0
B00CS75N2I,B00JAQQANG,0,0
B00CS75N2I,B00JFAOXXG,0,0
B00CS75PGW,B00CS75U8K,0,0
B00CS75PGW,B00CS766GK,0,0
B00CS75PGW,B00DV5GOGU,0,0
B00CS75PGW,B00EKRUFHC,0,1
B00CS75PGW,B00F8LJ5DY,0,0
B00CS75PGW,B00F8LJU9S,0,0
B00CS75PGW,B00F8LJXKY,0,0
B00CS75PGW,B00FJIBVE2,0,1
B00CS75PGW,B00I4WHSMO,0,1
B00CS75PGW,B00IUSWBBU,0,0
B00CS75PGW,B00JFAOXXG,0,1
B00CS75WEW,B00CS75U8K,0,0
B00CS75U8K,B00CS766GK,0,0
B00CS76BL0,B00CS75U8K,0,0
B00CS75U8K,B00D9ACV3W,0,0
B00CS75U8K,B00DE00XFK,0,0
B00CS75U8K,B00DND134S,0,0
B00DRQ5Q80,B00CS75U8K,0,0
B00CS75U8K,B00F8LJU9S,0,0
B00CS75U8K,B00F8LJZIO,0,1
B00HQNKSSI,B00CS75U8K,0,0
B00CS75U8K,B00IX4336S,0,0
B00KNDCCE6,B00CS75U8K,0,0
B00CS75WEW,B00CS766GK,0,0
B00CS75WEW,B00CY1OB5S,0,0
B00CS75WEW,B00F8LJ5DY,0,0
B00CS75WEW,B00F8LJU9S,0,0
B00CS75WEW,B00F8LJXKY,0,0
B00CS75WEW,B00H9A60O4,0,0
B00CS75WEW,B00IUSWBBU,0,1
B00CS76BL0,B00CS766GK,0,0
B00CS76MBE,B00CS766GK,0,0
B00CS766GK,B00CY1OB5S,0,1
B00CS766GK,B00CY1OE4Q,0,0
B00D9ACV3W,B00CS766GK,0,0
B00DND134S,B00CS766GK,0,1
B00DOE3KGK,B00CS766GK,0,0
B00DRQ5Q80,B00CS766GK,0,0
B00E3EMWBY,B00CS766GK,0,0
B00CS766GK,B00E3EN8G2,0,0
B00ELPWPGW,B00CS766GK,0,0
B00CS766GK,B00F8LJ5DY,0,0
B00CS766GK,B00F8LJU9S,0,0
B00CS766GK,B00F8LJXKY,0,1
B00CS766GK,B00F8LJZIO,0,0
B00G2JNUKA,B00CS766GK,0,0
B00GA53GBY,B00CS766GK,0,0
B00H3RBBNS,B00CS766GK,0,0
B00H87KF5S,B00CS766GK,0,0
B00HCOFNYK,B00CS766GK,0,0
B00CS766GK,B00HCOFSXQ,0,0
B00IBZI3N2,B00CS766GK,0,0
B00IMOS2CE,B00CS766GK,0,0
B00INB27PO,B00CS766GK,0,1
B00CS766GK,B00IX4336S,0,0
B00JEPBV9G,B00CS766GK,0,0
B00KNDCCE6,B00CS766GK,0,0
B00CS76BL0,B00CY1OB5S,0,0
B00CS76BL0,B00CY1OE4Q,0,0
B00CS76BL0,B00DOE3KGK,0,0
B00CS76BL0,B00E3EN8G2,0,0
B00CS76BL0,B00F8LJ5DY,0,1
B00CS76BL0,B00F8LJU9S,0,0
B00CS76BL0,B00F8LJXKY,0,0
B00CS76BL0,B00F8LJZIO,0,0
B00CS76BL0,B00H3RBBNS,0,0
B00CS76BL0,B00IUSWBBU,0,0
B00CS76MBE,B00D9ACV3W,0,1
B00CS76MBE,B00DE00XFK,0,0
B00CS76MBE,B00DND134S,0,0
B00CS76MBE,B00F8LJU9S,0,0
B00CS76MBE,B00F8LJZIO,0,0
B00CS76MBE,B00IX4336S,0,0
B00CSJFWUY,B00DB4UIIQ,1,1
B00DFU0ZFW,B00CSJFWUY,0,1
B00DHY4TYY,B00CSJFWUY,0,0
B00CSJFWUY,B00DT04HWU,1,1
B00CSJFWUY,B00E1L1P5I,1,1
B00CSJFWUY,B00EAQR8I2,1,1
B00EOXVKVW,B00CSJFWUY,0,0
B00CSJFWUY,B00F2BDP9K,1,1
B00F6YISY0,B00CSJFWUY,0,1
B00CSJFWUY,B00H56FRYQ,1,1
B00CSJFWUY,B00HRQB28Y,1,1
B00ILBO1MS,B00CSJFWUY,0,0
B00DHY4TYY,B00CSJFX08,0,0
B00CSJFX08,B00E1L1P5I,1,1
B00CSJFX08,B00EAQR8I2,1,1
B00F6YISY0,B00CSJFX08,0,0
B00CSJFX08,B00ILBO1MS,1,1
B00CXADGAQ,B00CTTEKJW,0,0
B00ELQO6A4,B00CTTEKJW,1,1
B00FFINOWS,B00CTTEKJW,1,1
B00FFINRG6,B00CTTEKJW,1,1
B00FM4B2Z6,B00CTTEKJW,1,1
B00FN4G4P8,B00CTTEKJW,0,0
B00FN4G7KU,B00CTTEKJW,0,0
B00FW6LGN2,B00CTTEKJW,1,1
B00FW6ME2O,B00CTTEKJW,1,1
B00FYB63VK,B00CTTEKJW,1,1
B00G5H9IU0,B00CTTEKJW,1,1
B00GS8BA6G,B00CTTEKJW,0,0
B00GVBKX4A,B00CTTEKJW,0,0
B00CTTEKJW,B00GZAG7YM,1,1
B00H1YLA9S,B00CTTEKJW,0,0
B00CTTEKJW,B00H9A60O4,1,1
B00CTTEKJW,B00H9F7JEY,1,1
B00HC0X00S,B00CTTEKJW,1,1
B00HCOFNYK,B00CTTEKJW,0,0
B00HCOFSXQ,B00CTTEKJW,0,0
B00HF7FAN8,B00CTTEKJW,1,1
B00HQBNGCK,B00CTTEKJW,0,0
B00HQNKSSI,B00CTTEKJW,0,0
B00HQPLBOG,B00CTTEKJW,0,0
B00HQPLIPI,B00CTTEKJW,0,0
B00HS1UAE0,B00CTTEKJW,0,1
B00I0G98UO,B00CTTEKJW,0,0
B00ICPW2HO,B00CTTEKJW,0,0
B00IG20XM4,B00CTTEKJW,1,1
B00CTTEKJW,B00J04F9LW,1,1
B00J5U9G92,B00CTTEKJW,0,0
B00JEKDOSM,B00CTTEKJW,1,0
B00JO2ILKG,B00CTTEKJW,0,1
B00K7FWUC4,B00CTTEKJW,0,0
B00KH8AS7K,B00CTTEKJW,1,1
B00KMEBDMS,B00CTTEKJW,0,0
B00CTTEKJW,B00KQV8DJ8,1,1
B00CTTEKJW,B00KQV8RNK,1,1
B00CUKME70,B00EIS9QKK,0,0
B00CULMGB8,B00EIS9QKK,0,0
B00CVBMLOE,B00JKM077A,0,0
B00CVF4P44,B00F496A10,1,1
B00FN4E75M,B00CVF4P44,0,0
B00CVGR1H6,B00D3BK1PW,0,0
B00CVGR1H6,B00H09BOXQ,0,1
B00CWLSHKK,B00GNHOFQO,1,1
B00CWLT17I,B00DGB53GG,0,0
B00CXADGAQ,B00H9A60O4,0,0
B00CXADGAQ,B00H9F7JEY,0,0
B00CXADGAQ,B00I0G98UO,0,0
B00CXADGAQ,B00J04F9LW,0,1
B00CXADGAQ,B00JEKDOSM,0,0
B00CXTK5II,B00DPHOV0A,0,0
B00CXTK5II,B00EAS14KI,0,0
B00CXTYA52,B00DMCIAJ6,0,0
B00CXTYA52,B00EDQ30TU,0,0
B00CXTYA52,B00EDQ7J1U,0,0
B00CXTYA52,B00G3OILUI,0,0
B00CXTYA52,B00INB1GEM,0,0
B00CXTYA52,B00INB232G,0,0
B00CY1O8DS,B00CY1OE4Q,1,1
B00CY1O8DS,B00F8LJ5DY,1,1
B00CY1O8DS,B00F8LJU9S,1,1
B00CY1O8DS,B00F8LJXKY,1,1
B00CY1OE4Q,B00CY1OB5S,1,1
B00CY1OHLG,B00CY1OB5S,1,1
B00DOE3KGK,B00CY1OB5S,0,1
B00E3EMWBY,B00CY1OB5S,0,0
B00CY1OB5S,B00F8LJ5DY,1,1
B00CY1OB5S,B00F8LJU9S,1,1
B00CY1OB5S,B00F8LJXKY,1,1
B00F8LK22M,B00CY1OB5S,1,1
B00F8LK4SO,B00CY1OB5S,1,1
B00F8LK71I,B00CY1OB5S,1,1
B00FH4PQSA,B00CY1OB5S,0,0
B00FH4R43A,B00CY1OB5S,0,0
B00FH4RAKC,B00CY1OB5S,0,0
B00FN4G7KU,B00CY1OB5S,0,0
B00G2JNUKA,B00CY1OB5S,0,1
B00GA53GBY,B00CY1OB5S,0,0
B00HEG0JNQ,B00CY1OB5S,0,0
B00HKITK7E,B00CY1OB5S,0,0
B00HV00K5W,B00CY1OB5S,0,0
B00IBZI3N2,B00CY1OB5S,0,0
B00IDQ226I,B00CY1OB5S,0,0
B00IFKQ1NW,B00CY1OB5S,0,0
B00INB27PO,B00CY1OB5S,0,0
B00IQ8CSTY,B00CY1OB5S,0,0
B00KNDCCE6,B00CY1OB5S,0,1
B00KQ297FQ,B00CY1OB5S,0,0
B00DRQ5Q80,B00CY1OE4Q,0,0
B00CY1OE4Q,B00F8LJ5DY,1,1
B00CY1OE4Q,B00F8LJU9S,1,1
B00CY1OE4Q,B00F8LJZIO,1,1
B00F8LK4SO,B00CY1OE4Q,1,1
B00F8LK9W0,B00CY1OE4Q,1,1
B00FH4R43A,B00CY1OE4Q,0,0
B00FH4RAKC,B00CY1OE4Q,0,0
B00G2JNUKA,B00CY1OE4Q,0,0
B00GA53GBY,B00CY1OE4Q,0,0
B00H87KF5S,B00CY1OE4Q,0,0
B00HCOFNYK,B00CY1OE4Q,0,0
B00HCOFSXQ,B00CY1OE4Q,0,0
B00IBZI3N2,B00CY1OE4Q,0,0
B00KNDCCE6,B00CY1OE4Q,0,1
B00KQ297FQ,B00CY1OE4Q,0,0
B00CY1OHLG,B00F8LJ5DY,1,1
B00CY1OHLG,B00F8LJU9S,1,0
B00CY1OHLG,B00F8LJZIO,1,1
B00CYX5DP8,B00EOI2SR2,0,0
B00CYX5DP8,B00EOQZB0A,0,0
B00CYX5DP8,B00FFZXXCW,0,0
B00D098RXU,B00GX2BOGI,0,0
B00D0ECFX8,B00GAR5Y4O,0,0
B00D0GNZ76,B00EKPJB7Y,0,1
B00D1VKCXA,B00EOI2SR2,0,0
B00D1VKCXA,B00EQ6THN0,0,0
B00D1VKCXA,B00G6E60X0,0,0
B00D1VKCXA,B00G6EVHYC,0,0
B00D1VKCXA,B00IR8OOPE,0,0
B00D2374VA,B00E7XAM4K,0,0
B00D2390AI,B00E7XAM4K,0,1
B00D2D393W,B00IUSWBBU,0,0
B00D2DW6AE,B00HQP1JJI,0,0
B00D2DW6AE,B00HS3VSXK,0,0
B00F9LJ47K,B00D3BK1PW,0,0
B00FAC82LC,B00D3BK1PW,0,1
B00D3BK1PW,B00G0L8TCE,1,1
B00D3BK1PW,B00I8EQ5PE,1,1
B00IHOFVDW,B00D3BK1PW,0,0
B00IHOOJWG,B00D3BK1PW,0,0
B00IM36A10,B00D3BK1PW,0,0
B00IM3LTVQ,B00D3BK1PW,0,0
B00IU69HCS,B00D3BK1PW,0,0
B00JJD8SBW,B00D3BK1PW,0,0
B00JL4F4XY,B00D3BK1PW,0,0
B00D3BK1PW,B00JRSOCNM,1,1
B00D3BK1PW,B00JTNHUWU,1,0
B00D41GBH8,B00D3CKE2Q,0,0
B00D3CKE2Q,B00E6OPDUS,1,1
B00D3CKE2Q,B00EFRME1C,1,1
B00ENFYM6Q,B00D3CKE2Q,0,1
B00EOAHP5K,B00D3CKE2Q,0,0
B00EOAS4KU,B00D3CKE2Q,0,0
B00EOGGD8O,B00D3CKE2Q,0,0
B00EZ6O8QW,B00D3CKE2Q,0,1
B00H03PO42,B00D3CKE2Q,0,0
B00HKLUKIO,B00D3CKE2Q,0,0
B00I8DTIAY,B00D3CKE2Q,0,0
B00D41GBH8,B00E6ONJJU,0,0
B00D41GBH8,B00E6OPDU8,0,1
B00D41GBH8,B00E6OPDUS,0,0
B00D41GBH8,B00E6OPE7K,0,0
B00D41GBH8,B00EZPXTOU,0,0
B00D41GBH8,B00EZPXYP4,0,0
B00D41GBH8,B00H03PO42,0,0
B00D4A9U7M,B00D4A9G6W,0,0
B00D4A9G6W,B00DQAKK2E,0,0
B00D4A9G6W,B00ELQO6A4,0,0
B00D4A9G6W,B00I8JNJO4,0,0
B00D4A9G6W,B00ICPW2HO,0,0
B00D4A9U7M,B00DQAKK2E,0,1
B00D4A9U7M,B00I8JNJO4,0,0
B00D4BWY7Y,B00HV03LA8,0,0
B00D605G6Y,B00DVRQGXE,0,0
B00D605G6Y,B00E3RH3A6,0,0
B00EBYOPJS,B00D605G6Y,0,0
B00D605G6Y,B00FNXDNB2,0,1
B00D605G6Y,B00HME9UWQ,0,0
B00D605G6Y,B00HP034BA,0,0
B00IP93PUA,B00D7ZFV68,0,0
B00D8HZU3E,B00D8I0P1K,1,1
B00D8HZU3E,B00DBDKO2C,1,1
B00D8I0P1K,B00DBDKO2C,0,1
B00D8I0P1K,B00G2LWQTE,0,0
B00D9ACV3W,B00DBDKO2C,0,0
B00DE00XFK,B00D9ACV3W,1,1
B00D9ACV3W,B00DND134S,0,0
B00D9ACV3W,B00F8LJU9S,0,0
B00D9ACV3W,B00F8LJXKY,0,0
B00D9ACV3W,B00H9A60O4,0,0
B00D9ACV3W,B00HQNKSSI,0,0
B00D9ACV3W,B00IX4336S,0,0
B00D9ILK7W,B00E6LIEFM,0,1
B00D9ILK7W,B00E6LJAOG,0,0
B00D9ILK7W,B00JC5Y6YA,0,0
B00D9ILKGS,B00F0JBJTC,1,0
B00DAIWCHI,B00EDSI7QO,0,1
B00DAIWCHI,B00EDSI8HW,0,0
B00DAIWCHI,B00F3ZN0CC,0,0
B00DAIWCHI,B00F3ZN2W0,0,1
B00DAIWCHI,B00GOUBT6E,0,0
B00DAIWCHI,B00H09BB16,0,0
B00DAIWCHI,B00H09BO2M,0,0
B00DAIWCHI,B00H09BOXQ,0,0
B00DAIWCHI,B00H09C05M,0,0
B00DAIWCHI,B00H09C0U2,0,0
B00DAIWCHI,B00IRNPQ9W,0,0
B00DB4UIIQ,B00EAQR8I2,1,1
B00DB4UIIQ,B00EZ7Z5YK,1,1
B00DB4UIIQ,B00G7WP2R6,1,1
B00ILBO1MS,B00DB4UIIQ,0,0
B00K2X2WMY,B00DB4UIIQ,0,0
B00DB7X5BK,B00DZVJT26,1,0
B00DBBFFG4,B00F8LJU9S,0,1
B00DBBFFG4,B00F8LJXKY,0,0
B00DBBFFG4,B00FH4R43A,0,0
B00FH4RAKC,B00DBBFFG4,0,0
B00DBBFFG4,B00G2JNUKA,0,0
B00GA53GBY,B00DBBFFG4,0,0
B00DBBFFG4,B00H3EXOCW,0,0
B00DBBFFG4,B00H9F7JEY,0,1
B00DBBFFG4,B00IQ8CSTY,0,0
B00DBDCFWE,B00DQAKRFO,0,0
B00DBDCFWE,B00FN4G0OS,0,0
B00DBDCFWE,B00HQ1P7VI,0,0
B00DBDCFWE,B00HQ1PABU,0,0
B00DBDKO2C,B00G2LWQTE,1,1
B00DC6P47I,B00DD0BA2G,0,0
B00DC6P47I,B00DGCHDBS,0,0
B00FWYKW1Q,B00DD0BA2G,0,1
B00FWYU71G,B00DD0BA2G,0,0
B00DD0BA2G,B00H09BOXQ,1,1
B00DDLPHOM,B00E0F5WJ0,0,0
B00DDLPHOM,B00EOQZB0A,0,0
B00DDLPHOM,B00EOQZB32,0,1
B00DDLPHOM,B00EOQZB4G,0,0
B00DDLPHOM,B00F2BDP9K,0,0
B00DDLPHOM,B00F2DC1D4,0,1
B00DDLPHOM,B00F2DEL0K,0,0
B00DDLPHOM,B00FB5R4L2,0,0
B00DDLPHOM,B00G6CLN3Y,0,0
B00DDLPHOM,B00G6CLNCK,0,0
B00DDLPHOM,B00HRQB28Y,0,1
B00DDLPHOM,B00IIL0S8W,0,0
B00DDLPHOM,B00JC5Y4FQ,0,1
B00DDLPHOM,B00JI540P4,0,0
B00DHY1V5E,B00DDV74FC,0,0
B00EOXVKVW,B00DDV74FC,0,0
B00FCZHEAW,B00DDV74FC,0,1
B00JFB7RV0,B00DDV74FC,0,0
B00DDXF9Z2,B00DY9S2CM,0,0
B00DDXF9Z2,B00ELQO9GK,0,0
B00DDXF9Z2,B00FN2Y16E,0,0
B00DND134S,B00DE00XFK,0,0
B00HQNKSSI,B00DE00XFK,0,0
B00IX4336S,B00DE00XFK,0,0
B00DFBTP3E,B00EFRMDW2,0,0
B00DFBTP3E,B00EFRMECQ,0,0
B00DFTNN8E,B00HM3QP5W,0,1
B00DFU0ZFW,B00DPHOV0A,0,1
B00DFU0ZFW,B00E1L1P5I,0,0
B00DFU0ZFW,B00ILBO1MS,0,0
B00DFX2SOU,B00EOQZB0A,0,1
B00DFX2SOU,B00EOQZB4G,0,0
B00FWYKW1Q,B00DGCHDBS,0,0
B00FWYU71G,B00DGCHDBS,0,1
B00DGFA768,B00E7XAM4K,0,0
B00DGFA768,B00GUXLRCQ,0,0
B00DGHJIC0,B00DGH1G20,0,0
B00ECGKHLK,B00DGH1G20,0,0
B00JS72TLY,B00DGH1G20,0,0
B00DGHJIC0,B00E7XAF88,0,0
B00DGHJIC0,B00E7XAM4K,0,0
B00DGHJIC0,B00ECGKHLK,0,0
B00DGHJIC0,B00JS72TLY,0,0
B00DJBP7BE,B00DH3S702,0,0
B00DH3S702,B00DY9S2CM,1,1
B00EDWAR0O,B00DH3S702,0,0
B00DH3S702,B00F8LJU9S,1,0
B00H3O1JEM,B00DH3S702,0,0
B00IMOS2CE,B00DH3S702,0,0
B00F0JBJWE,B00DHF3O9O,0,0
B00DHY1V5E,B00DHY4TYY,0,0
B00DHY1V5E,B00EOXVKVW,0,0
B00DHY1V5E,B00FCZHEAW,0,0
B00DHY1V5E,B00JFB7RV0,0,0
B00DHY1V5E,B00JN33K1Q,0,0
B00DHYJ5MK,B00DHY4TYY,1,1
B00DHY4TYY,B00E1L1P5I,0,0
B00DHY4TYY,B00F8SU0WW,0,0
B00DHY4TYY,B00ILBO1MS,0,0
B00DHY4TYY,B00JN33K1Q,0,0
B00DJBP7BE,B00DQAKK2E,0,0
B00DJBP7BE,B00JO2ILKG,0,0
B00DK1MGV2,B00IACMOEU,0,0
B00DK1MGV2,B00JKM077A,0,0
B00DKY9VLM,B00EDSI8HW,0,0
B00DKY9VLM,B00GAIMXR4,0,0
B00DKY9VLM,B00H09BO2M,0,0
B00DKY9VLM,B00H09BOXQ,0,0
B00DLKPNAI,B00DV5GOGU,0,0
B00DLKPNAI,B00DV5GRMG,0,1
B00DLKPNAI,B00DV5JMGY,0,1
B00DLKPNAI,B00EKRUMNO,0,0
B00DLKPNAI,B00F8LJU9S,0,0
B00DLKPNAI,B00FJIBVE2,0,0
B00DLKPNAI,B00G2JNUKA,0,0
B00GA53GBY,B00DLKPNAI,0,0
B00DMBZ9FU,B00DV5GOGU,0,1
B00DMBZ9FU,B00EKRUMNO,0,0
B00DMBZ9FU,B00FJIBVE2,0,0
B00DMCIAJ6,B00EDQ30TU,0,1
B00DMCIAJ6,B00EDQ7J1U,0,0
B00DMCIAJ6,B00EOWPSZC,0,0
B00DMCIAJ6,B00FN4F2RY,0,0
B00DMCIAJ6,B00FN4FW8I,0,0
B00DMCIAJ6,B00G2GZX44,0,0
B00DMCIAJ6,B00G3OILUI,0,0
B00HZJS3Q2,B00DMCIAJ6,0,0
B00DMCIAJ6,B00ICPW2HO,0,0
B00DMCIAJ6,B00INB1GEM,0,0
B00DMCIAJ6,B00INB232G,0,0
B00DMCIAJ6,B00INB27PO,0,0
B00DND134S,B00HQNKSSI,0,0
B00DND134S,B00IT6WQDQ,0,1
B00DOE3KGK,B00DOE69NQ,0,0
B00E3EN7DQ,B00DOE3KGK,0,0
B00DOE3KGK,B00E3EN8G2,0,0
B00DOE3KGK,B00F8LJ5DY,0,0
B00DOE3KGK,B00F8LJU9S,0,0
B00DOE3KGK,B00IUSWBBU,0,0
B00KNDCCE6,B00DOE3KGK,0,0
B00E3EMWBY,B00DOE69NQ,0,0
B00DOE69NQ,B00E3EN8G2,0,0
B00E6ONJZY,B00DPHOV0A,0,0
B00DPHOV0A,B00G6CLNCK,1,1
B00DQAKK2E,B00EIRWNZG,0,0
B00DQAKK2E,B00ELQOBKO,0,0
B00DQAKK2E,B00HQ1PGSW,0,0
B00DQAKK2E,B00I8JNJO4,0,0
B00DQAKRFO,B00FN4G0OS,0,0
B00DQAKRFO,B00HQ1P7VI,0,0
B00DQAKRFO,B00HQ1PABU,0,0
B00DQG8EIU,B00EDQ30TU,0,0
B00DQG8EIU,B00EDQ7J1U,0,0
B00DQG8EIU,B00F8LJXKY,0,1
B00DQG8EIU,B00FH4PQSA,0,0
B00DQG8EIU,B00FN4FW8I,0,0
B00DQG8EIU,B00FYB63VK,0,0
B00DQG8EIU,B00ID4YZEM,0,1
B00DQG8EIU,B00INB1GEM,0,0
B00DQG8EIU,B00INB232G,0,0
B00DQVG6OO,B00EOQZB0A,0,0
B00DREB7HG,B00EKJWRS0,1,1
B00DRQ5Q80,B00F8LJ5DY,0,0
B00DRQ5Q80,B00F8LJU9S,0,0
B00DRQ5Q80,B00F8LJXKY,0,0
B00DRQ5Q80,B00F8LJZIO,0,1
B00DRQ5Q80,B00FH4PQSA,0,0
B00DRQ5Q80,B00G2GZX44,0,0
B00DRQ5Q80,B00H9F7JEY,0,0
B00DRQ5Q80,B00HNZKYZG,0,1
B00DRQ5Q80,B00IUSWBBU,0,0
B00DSAPQS0,B00DXXP0IS,0,0
B00DSAPQS0,B00DXXP0VK,0,0
B00DSAPQS0,B00E5UHRIO,0,0
B00DSAPQS0,B00E6LI5NI,0,0
B00DSAPQS0,B00E6ONJJU,0,0
B00DSAPQS0,B00E6OPDU8,0,0
B00DSAPQS0,B00E6OPDUS,0,1
B00DSAPQS0,B00EOAHPNW,0,0
B00DSAPQS0,B00EOAS4UA,0,0
B00DSAPQS0,B00EOGGDXO,0,0
B00DSAPQS0,B00EZKNYWC,0,1
